"","ï..X","Y","OBJECTID","ReferenceNumber","CategoryHierarchy","CategoryLevel1","CategoryLevel2","CategoryLevel3","CategoryLevel4","CategoryLevel5","CategoryName","CouncilDistrictNumber","SourceLevel1","Neighborhood","DateCreated","DateUpdated","DateClosed","StatusType","SystemId","ServiceLevelName","Latitude","Longitude","XCoord","YCoord","CrossStreet","GlobalID","ZIP"
"4701",-121.433131317006,38.6204526062185,14836,"160607-000050","Water : Water Conservation : Water Use Complaint","Water","Water Conservation","",NA,NA,"Water Use Complaint",2,"Mobile App","Hagginwood","2016-06-07T14:11:08.000Z","2017-05-21T10:24:21.000Z","2017-05-21T10:24:21.000Z","Completed",41316,"30 Days-All Holidays-M/F",38.6204475183043,-121.433118150696,6723625.95527167,1988280.82769434,"LAND AVE","b3f76179-84a1-4411-9f5e-f78935472a19","95815"
"4702",-121.531280606412,38.5014330285485,14837,"160607-000049","Solid Waste : Replace Can : Lawn and Garden","Solid Waste","Replace Can","",NA,NA,"Lawn and Garden",7,"Phone Call","Greenhaven","2016-06-07T14:11:51.000Z","2017-05-21T09:53:24.000Z","2017-05-21T09:53:24.000Z","Completed",41317,"",38.501427958035,-121.531267439556,6695808.34214928,1944777.09067235,"WESTLITE CT","a18d78f2-c3f3-4e08-a6aa-53f77e71d115","95831"
"4703",-121.459207071366,38.4861224511742,14838,"160607-000055","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",8,"Phone Call","Parkway","2016-06-07T14:15:24.000Z","2017-07-06T19:07:28.000Z","2017-07-06T19:05:04.000Z","Completed",41322,"",38.4861173765009,-121.45919391752,6716467.264176,1939315.948383,"ROBINRIDGE WAY","3f8aa0e3-590d-4090-82a1-dff6607e50a7","95823"
"4704",-121.468210073831,38.4723904103898,14839,"160607-000062","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",7,"Mobile App","Meadowview","2016-06-07T14:28:15.000Z","2017-05-21T09:59:21.000Z","2017-05-21T09:59:21.000Z","Completed",41329,"",38.4723853375502,-121.468196920268,6713919.53435557,1934299.89385473,"GATES WAY","61dc8808-6f8f-4e12-bb82-4ab46a334141","95832"
"4705",-121.467426031651,38.6372498685628,14840,"160607-000065","Solid Waste : Notify Supervisor : Garbage","Solid Waste","Notify Supervisor","",NA,NA,"Garbage",2,"Phone Call","Oak Knoll","2016-06-07T14:30:18.000Z","2017-05-21T09:53:24.000Z","2017-05-21T09:53:24.000Z","Completed",41334,"24 Hours-No Holidays-M/F-24h",38.6372447818515,-121.467412857955,6713792.15439042,1994338.68804419,"LEE BROOK WAY","5f38b5ab-1b9a-4a1d-9dd7-51e8a50b11db","95838"
"4706",-121.432200590736,38.6279133138255,14841,"160607-000064","Facilities : Repair : Carpentry","Facilities","Repair","",NA,NA,"Carpentry",2,"Phone Call","Hagginwood","2016-06-07T14:30:33.000Z","2016-08-29T19:30:42.000Z","2016-08-29T19:30:30.000Z","Completed",41335,"",38.6279082252162,-121.432187423648,6723874.886253,1990999.478036,"ERMINA DR","3213c4cd-0047-4e99-a3a6-2fc164158e72","95815"
"4707",-121.472909712683,38.6122499141456,14842,"160607-000074","Solid Waste : Illegal Dumping : Street / Sidewalk","Solid Waste","Illegal Dumping","",NA,NA,"Street / Sidewalk",3,"Phone Call","Gardenland","2016-06-07T14:38:10.000Z","2017-01-27T18:50:47.000Z","2017-01-27T18:43:28.000Z","Closed",41342,"7 Days-No Holidays-M/F-24h",38.6122448299396,-121.472896541228,6712278.647392,1985225.216032,"AMERICAN AVE","edcdd240-035f-4f63-ae97-b48aad6fc47f","95833"
"4708",-121.443156348348,38.5657820474543,14843,"160607-000077","Solid Waste : Notify Supervisor : Garbage","Solid Waste","Notify Supervisor","",NA,NA,"Garbage",3,"Phone Call","East Sacramento","2016-06-07T14:40:38.000Z","2017-05-21T09:53:25.000Z","2017-05-21T09:53:25.000Z","Completed",41343,"24 Hours-No Holidays-M/F-24h",38.5657769648814,-121.443143187221,6720883.81583552,1968353.5648355,"49TH ST","3ce30e54-c7d1-4b81-8b24-18e7e7b100c3","95819"
"4709",-121.452147781282,38.6377814943793,14844,"160607-000089","Solid Waste : Illegal Dumping : Alley","Solid Waste","Illegal Dumping","",NA,NA,"Alley",2,"Phone Call","West Del Paso Heights","2016-06-07T14:48:32.000Z","2017-05-21T09:53:25.000Z","2017-05-21T09:53:25.000Z","Completed",41353,"7 Days-No Holidays-M/F-24h",38.6377764064614,-121.452134609886,6718154.93631326,1994558.23374436,"TAYLOR ST","b76117e5-3e86-4496-8135-45bc870a95f9","95838"
"4710",-121.503951878712,38.6569731007667,14845,"160607-000100","Solid Waste : Exchange Can : Garbage","Solid Waste","Exchange Can","",NA,NA,"Garbage",1,"Web App","Natomas Park","2016-06-07T14:56:26.000Z","2017-05-21T10:05:22.000Z","2017-05-21T10:05:22.000Z","Completed",41365,"",38.6569680151904,-121.503938696926,6703319.99911832,2001462.35631715,"AVIATOR CIR","5b18f442-80a0-48e5-bd30-7f5b29f3b6b6","95835"
"4711",-121.500563386744,38.5698046120509,14846,"160607-000097","Parking : Meter Broken","Parking","","",NA,NA,"Meter Broken",4,"Phone Call","Southside Park","2016-06-07T15:00:25.000Z","2017-01-27T15:03:40.000Z","2017-01-27T15:03:31.000Z","Completed",41366,"7 Days-All Holidays-24x7",38.5697995334935,-121.500550216243,6704462.054919,1969723.08938,"8TH ST","541e2568-3b87-4679-8c9a-2fc9fed0e520","95811"
"4712",-121.544699852369,38.5000949913815,14847,"160607-000105","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",7,"Web App","Pocket","2016-06-07T15:01:11.000Z","2017-07-06T19:07:30.000Z","2017-07-06T19:05:04.000Z","Completed",41368,"",38.5000899219954,-121.544686683605,6691970.502833,1944270.286988,"STEAMBOAT WAY","58ad1ce3-fee6-425f-a372-725f31b1267c","95831"
"4713",-121.54030054973,38.5067351957121,14848,"160607-000103","Solid Waste : Repair Can : Garbage : Lid","Solid Waste","Repair Can","Garbage",NA,NA,"Lid",7,"Phone Call","Pocket","2016-06-07T15:02:06.000Z","2017-05-21T09:54:20.000Z","2017-05-21T09:54:20.000Z","Completed",41369,"",38.5067301254368,-121.540287380834,6693217.27385441,1946694.82234934,"WINDWARD WAY","b56ae4ad-3f3f-4eaa-9309-fd4decf29743","95831"
"4714",-121.503845039952,38.5196540403341,14849,"160607-000104","Solid Waste : Repair Can : Recycle : Lid","Solid Waste","Repair Can","Recycle",NA,NA,"Lid",5,"Phone Call","Freeport Manor","2016-06-07T15:02:16.000Z","2017-05-20T09:10:37.000Z","2017-05-20T09:10:37.000Z","Completed",41370,"",38.5196489662211,-121.503831875102,6703623.53497686,1951454.39650872,"BELLEAU WOOD LN","8f202232-023b-409f-a81d-ffe15f966319","95822"
"4715",-121.447865019181,38.6171887144452,14850,"160607-000107","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",2,"Phone Call","South Hagginwood","2016-06-07T15:03:13.000Z","2017-05-21T09:54:20.000Z","2017-05-21T09:54:20.000Z","Completed",41373,"",38.6171836279238,-121.447851850992,6719423.78164767,1987066.28831863,"ELEANOR AVE","589d2846-e90a-4c3f-9670-4c37c2b15f96","95815"
"4716",-121.4878176862,38.4845846249569,14851,"160607-000108","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",8,"Phone Call","Meadowview","2016-06-07T15:05:51.000Z","2017-05-20T09:13:39.000Z","2017-05-20T09:13:39.000Z","Completed",41375,"36 Hours-No Holidays-M/F-24h",38.4845795525728,-121.487804528117,6708280.994577,1938708.46696938,"SKELTON WAY","639cdd93-471e-46fb-ac10-a2a9b0eef72b","95822"
"4717",-121.4878176862,38.4845846249569,14852,"160607-000113","Solid Waste : Missed Service : Lawn and Garden","Solid Waste","Missed Service","",NA,NA,"Lawn and Garden",8,"Phone Call","Meadowview","2016-06-07T15:08:17.000Z","2017-05-20T09:15:38.000Z","2017-05-20T09:15:38.000Z","Completed",41378,"36 Hours-No Holidays-M/F-24h",38.4845795525728,-121.487804528117,6708280.994577,1938708.46696938,"SKELTON WAY","f44e32bc-504e-4d83-92e2-53234d5da5b9","95822"
"4718",-121.539406978508,38.4806809033041,14853,"160607-000116","Solid Waste : Deliver Can : Garbage","Solid Waste","Deliver Can","",NA,NA,"Garbage",7,"Phone Call","Pocket","2016-06-07T15:10:53.000Z","2017-05-20T09:18:40.000Z","2017-05-20T09:18:40.000Z","Completed",41383,"",38.4806758351416,-121.539393812936,6693521.06457379,1937207.79207296,"TROTTER CT","938d0ba6-c0ff-4a66-8dae-666831c7bc4f","95831"
"4719",-121.431124442278,38.4652743225236,14854,"160607-000118","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",7,"Phone Call","Valley Hi / North Laguna","2016-06-07T15:11:21.000Z","2017-05-21T09:54:21.000Z","2017-05-21T09:54:21.000Z","Completed",41384,"36 Hours-No Holidays-M/F-24h",38.4652692474862,-121.431111295321,6724553.07312935,1931772.70534638,"DENSLOW WAY","c36dcf91-c2ea-4a08-bb42-7242369d4f34","95823"
"4720",-121.539406978508,38.4806809033041,14855,"160607-000123","Solid Waste : Deliver Can : Lawn and Garden","Solid Waste","Deliver Can","",NA,NA,"Lawn and Garden",7,"Phone Call","Pocket","2016-06-07T15:12:11.000Z","2017-05-20T09:21:39.000Z","2017-05-20T09:21:39.000Z","Completed",41387,"",38.4806758351416,-121.539393812936,6693521.06457379,1937207.79207296,"TROTTER CT","20b561c6-1536-4dd9-8bdf-42ba5ed456b8","95831"
"4721",-121.4878176862,38.4845846249569,14856,"160607-000126","Solid Waste : Deliver Can : Recycle","Solid Waste","Deliver Can","",NA,NA,"Recycle",8,"Phone Call","Meadowview","2016-06-07T15:13:42.000Z","2017-05-20T09:23:38.000Z","2017-05-20T09:23:38.000Z","Completed",41390,"",38.4845795525728,-121.487804528117,6708280.994577,1938708.46696938,"SKELTON WAY","82424b75-bd77-45dd-93c2-7d369dca9c9a","95822"
"4722",-121.496613655644,38.4803969839668,14857,"160607-000125","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",8,"Phone Call","Meadowview","2016-06-07T15:13:56.000Z","2017-05-21T09:54:21.000Z","2017-05-21T09:54:21.000Z","Completed",41391,"36 Hours-No Holidays-M/F-24h",38.480391912598,-121.496600496713,6705771.65012613,1937169.36747748,"FERRAN AVE","689dc306-e753-4f36-aa3d-679c464ec091","95832"
"4723",-121.471414810825,38.5719412393213,14858,"160607-000133","Urban Forestry : Inspection","Urban Forestry","","",NA,NA,"Inspection",4,"Web App","Midtown / Winn Park / Capital Avenue","2016-06-07T15:16:16.000Z","2016-08-23T19:55:13.000Z","2016-08-23T19:55:07.000Z","Completed",41393,"",38.5719361583753,-121.471401644567,6712791.171522,1970548.329327,"27TH ST","ff5f45be-2c84-4e25-b287-a67a7e2c82ec","95816"
"4724",-121.437531553691,38.6164456406935,14859,"160607-000134","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",2,"Phone Call","South Hagginwood","2016-06-07T15:17:56.000Z","2017-07-06T19:07:32.000Z","2017-07-06T19:05:04.000Z","Completed",41399,"",38.6164405534494,-121.437518387194,6722377.84682,1986813.786312,"TAFT ST","fafe97aa-6042-49a1-917b-0026dd99e08a","95815"
"4725",-121.495474295167,38.4945157735014,14860,"160607-000136","Solid Waste : Deliver Can : Garbage","Solid Waste","Deliver Can","",NA,NA,"Garbage",8,"Phone Call","Meadowview","2016-06-07T15:19:03.000Z","2017-01-27T18:50:49.000Z","2017-01-27T18:43:28.000Z","Closed",41401,"",38.4945107008611,-121.495461134686,6706069.258648,1942312.875041,"CROMWELL WAY","31482649-c83f-487c-8014-7fd9c816b13c","95822"
"4726",-121.527279691478,38.6619045378563,14861,"160607-000135","Solid Waste : Kick truck : Lawn and Garden","Solid Waste","Kick truck","",NA,NA,"Lawn and Garden",1,"Phone Call","Creekside","2016-06-07T15:19:45.000Z","2017-05-20T09:31:40.000Z","2017-05-20T09:31:40.000Z","Completed",41404,"36 Hours-No Holidays-M/F-24h",38.6618994536466,-121.527266505475,6696649.32046028,2003222.76116916,"SHANNONDALE CT","babad153-796c-4b1f-88df-b93ad8a1a614","95835"
"4727",-121.456060354517,38.480598453029,14862,"160607-000139","Solid Waste : Kick truck : Lawn and Garden","Solid Waste","Kick truck","",NA,NA,"Lawn and Garden",8,"Phone Call","Parkway","2016-06-07T15:21:00.000Z","2017-01-27T18:50:51.000Z","2017-01-27T18:43:28.000Z","Closed",41406,"36 Hours-No Holidays-M/F-24h",38.4805933785832,-121.456047201831,6717380.012058,1937309.631321,"VALLEY WIND WAY","13fe6068-1d6b-4b81-a1b8-4b03825cedc0","95823"
"4728",-121.437531553691,38.6164456406938,14863,"160607-000140","Solid Waste : Replace Can : Garbage","Solid Waste","Replace Can","",NA,NA,"Garbage",2,"Phone Call","South Hagginwood","2016-06-07T15:21:10.000Z","2017-05-21T09:54:21.000Z","2017-05-21T09:54:21.000Z","Completed",41407,"",38.6164405534494,-121.437518387194,6722377.84681997,1986813.78631211,"TAFT ST","7bbfbd50-822c-4c50-b1cb-351187632807","95815"
"4729",-121.527279691478,38.6619045378563,14864,"160607-000142","Solid Waste : Notify Supervisor : Lawn and Garden","Solid Waste","Notify Supervisor","",NA,NA,"Lawn and Garden",1,"Phone Call","Creekside","2016-06-07T15:21:32.000Z","2017-05-20T09:33:41.000Z","2017-05-20T09:33:41.000Z","Completed",41408,"24 Hours-No Holidays-M/F-24h",38.6618994536466,-121.527266505475,6696649.32046028,2003222.76116916,"SHANNONDALE CT","28f0a861-05ba-4de8-919e-e7f5b003cfbf","95835"
"4730",-121.437531553691,38.6164456406938,14865,"160607-000147","Solid Waste : Replace Can : Recycle","Solid Waste","Replace Can","",NA,NA,"Recycle",2,"Phone Call","South Hagginwood","2016-06-07T15:22:40.000Z","2017-05-21T09:54:21.000Z","2017-05-21T09:54:21.000Z","Completed",41409,"",38.6164405534494,-121.437518387194,6722377.84681997,1986813.78631211,"TAFT ST","74082170-6f21-4ed7-9ea0-46e1f932d8e5","95815"
"4731",-121.445721760853,38.5358899651817,14866,"160607-000141","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",5,"Phone Call","Colonial Heights","2016-06-07T15:22:57.000Z","2017-07-06T19:07:34.000Z","2017-07-06T19:05:04.000Z","Completed",41410,"",38.5358848853118,-121.445708602999,6720216.715233,1957463.189953,"17TH AVE","821b3e87-c1be-44c6-ba92-56826d5d3799","95820"
"4732",-121.415105556092,38.5138182486222,14867,"160607-000120","Facilities : Repair : Carpentry","Facilities","Repair","",NA,NA,"Carpentry",6,"Phone Call","Glen Elder","2016-06-07T15:23:56.000Z","2016-09-19T16:10:07.000Z","2016-09-19T16:10:04.000Z","Completed",41413,"",38.5138131682916,-121.415092405684,6729025.818332,1949480.172606,"STALLINGS DR","6893ee17-c97a-4d04-8c82-22df75eaba2d","95824"
"4733",-121.427447495841,38.4651546560386,14868,"160607-000143","Solid Waste : Info : Street Sweeping","Solid Waste","Info","",NA,NA,"Street Sweeping",7,"Phone Call","Valley Hi / North Laguna","2016-06-07T15:24:18.000Z","2017-01-27T19:21:58.000Z","","In Progress",41415,"",38.4651495807341,-121.427434349468,6725606.13112142,1931735.73769265,"VALLEY HI DR","8d0a8403-b05c-493a-9035-fff8dc3bdb8e","95823"
"4734",-121.490071303481,38.4915721547354,14869,"160607-000153","Water : Determine Responsiblity","Water","","",NA,NA,"Determine Responsiblity",8,"Phone Call","Meadowview","2016-06-07T15:27:05.000Z","2017-05-21T09:53:23.000Z","2017-05-21T09:53:23.000Z","Completed",41419,"2 Hours-All Holidays-24x7",38.4915670819352,-121.490058144196,6707621.63188803,1941249.51645116,"65TH AVE","c159bd95-60a6-4cc2-ac55-0023bb1a4847","95822"
"4735",-121.421275930207,38.4437729404374,14870,"160607-000164","Solid Waste : Missed Service : Garbage","Solid Waste","Missed Service","",NA,NA,"Garbage",8,"Web App","Valley Hi / North Laguna","2016-06-07T15:27:51.000Z","2017-05-21T09:58:20.000Z","2017-05-21T09:58:20.000Z","Completed",41421,"36 Hours-No Holidays-M/F-24h",38.4437678664695,-121.421262787395,6727422.76374132,1923960.29576866,"PORT HAYWOOD WAY","4e896f5f-659e-4b00-93df-9ac0f124eb62","95823"
"4736",-121.457401634931,38.4629752757111,14871,"160607-000165","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",7,"Phone Call","Valley Hi / North Laguna","2016-06-07T15:28:27.000Z","2017-05-21T09:54:21.000Z","2017-05-21T09:54:21.000Z","Completed",41423,"",38.462970202848,-121.457388484189,6717034.37779616,1930889.44383002,"BENOIT CT","7712431d-e326-46ac-af25-7d249c32675e","95823"
"4737",-121.485402975794,38.6196828513788,14872,"160607-000162","Solid Waste : Replace Can : Lawn and Garden","Solid Waste","Replace Can","",NA,NA,"Lawn and Garden",3,"Phone Call","South Natomas","2016-06-07T15:28:35.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41424,"",38.619677767502,-121.485389801488,6708693.59424899,1987911.6425383,"RUDGER WAY","017bfcb5-6bbe-4651-909c-b1a6f2aa114c","95833"
"4738",-121.432014141882,38.5217582750068,14873,"160607-000161","Solid Waste : Deliver Can : Recycle","Solid Waste","Deliver Can","",NA,NA,"Recycle",6,"Phone Call","Fruitridge Manor","2016-06-07T15:29:02.000Z","2017-05-20T09:44:40.000Z","2017-05-20T09:44:40.000Z","Completed",41425,"",38.5217531952855,-121.432000987884,6724169.77018381,1952341.0250906,"JANSEN DR","c2bea939-3670-41ac-9d1e-a8d8e6203382","95824"
"4739",-121.4804857383,38.479491475808,14874,"160607-000144","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",8,"Phone Call","Meadowview","2016-06-07T15:30:04.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41426,"",38.4794864032981,-121.480472581973,6710390.32168056,1936865.58822549,"KENWORTHY WAY","3bd39e30-feb3-4c59-a2ff-208bf3e96e2b","95832"
"4740",-121.485801351887,38.4807634566796,14875,"160607-000159","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",8,"Phone Call","Meadowview","2016-06-07T15:30:24.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41427,"",38.480758384464,-121.485788194583,6708866.03144914,1937320.15615273,"22ND ST","6e2eedd7-b496-4f70-96e8-c0de21098257","95832"
"4741",-121.48882175917,38.5052123429756,14876,"160607-000167","Solid Waste : Replace Can : Lawn and Garden","Solid Waste","Replace Can","",NA,NA,"Lawn and Garden",5,"Phone Call","Golf Course Terrace","2016-06-07T15:31:45.000Z","2017-05-20T09:47:37.000Z","2017-05-20T09:47:37.000Z","Completed",41428,"",38.5052072689371,-121.48880859841,6707951.32962451,1946218.92789263,"HOGAN DR","a1d3bb4e-d3eb-4cb9-b62b-63632e97584b","95822"
"4742",-121.497129685718,38.4929171481916,14877,"160607-000175","Solid Waste : Missed Service : Recycle","Solid Waste","Missed Service","",NA,NA,"Recycle",8,"Phone Call","Meadowview","2016-06-07T15:36:08.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41436,"36 Hours-No Holidays-M/F-24h",38.4929120758116,-121.497116525178,6705598.70059962,1941728.07091729,"CROMWELL WAY","b3eef87a-cdfe-4b7f-9592-db1ba3f3c39f","95822"
"4743",-121.497129685718,38.4929171481916,14878,"160607-000180","Solid Waste : Missed Service : Garbage","Solid Waste","Missed Service","",NA,NA,"Garbage",8,"Phone Call","Meadowview","2016-06-07T15:38:09.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41438,"36 Hours-No Holidays-M/F-24h",38.4929120758116,-121.497116525178,6705598.70059962,1941728.07091729,"CROMWELL WAY","9c33c873-e16f-4825-84ba-0707c9c2b1f0","95822"
"4744",-121.402440514293,38.5477882895548,14879,"160607-000179","Solid Waste : Exchange Can : Garbage","Solid Waste","Exchange Can","",NA,NA,"Garbage",6,"Phone Call","College/Glen","2016-06-07T15:38:50.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41439,"",38.5488391157727,-121.401638440813,6732568.25904252,1961874.68279598,"MARGARET LN","c6f6311d-a578-4138-a3f5-00a3a8ae47cb","95826"
"4745",-121.530300601693,38.6619572203779,14880,"160607-000181","Solid Waste : Kick truck : Recycle","Solid Waste","Kick truck","",NA,NA,"Recycle",1,"Phone Call","Creekside","2016-06-07T15:39:08.000Z","2017-05-21T09:54:22.000Z","2017-05-21T09:54:22.000Z","Completed",41440,"36 Hours-No Holidays-M/F-24h",38.6619521363941,-121.530287415218,6695786.64909422,2003237.47429845,"LIETO WAY","c41503af-7ab5-47f1-882d-5e3378b52200","95835"
"4746",-121.475439312396,38.5031778492373,14881,"160607-000172","Solid Waste : Missed Service : Garbage","Solid Waste","Missed Service","",NA,NA,"Garbage",5,"Phone Call","Woodbine","2016-06-07T15:39:32.000Z","2017-05-21T09:54:23.000Z","2017-05-21T09:54:23.000Z","Completed",41441,"36 Hours-No Holidays-M/F-24h",38.5031727743583,-121.475426153953,6711785.14052315,1945499.84181763,"CARNATION AVE","7c0467e2-0fb5-42fb-8c4c-0b4cb053af00","95822"
"4747",-121.461004256399,38.488009639161,14882,"160607-000182","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",8,"Phone Call","Parkway","2016-06-07T15:40:17.000Z","2017-07-06T19:07:36.000Z","2017-07-06T19:05:04.000Z","Completed",41444,"",38.4880045644653,-121.460991102044,6715948.766951,1940000.155896,"ALCEDO CIR","50349438-3392-4153-9043-f2eb0f35cfce","95823"
"4748",-121.402440514293,38.5477882895548,14883,"160607-000188","Solid Waste : Exchange Can : Garbage","Solid Waste","Exchange Can","",NA,NA,"Garbage",6,"Phone Call","College/Glen","2016-06-07T15:41:34.000Z","2017-05-21T09:54:23.000Z","2017-05-21T09:54:23.000Z","Completed",41448,"",38.5488391157727,-121.401638440813,6732568.25904252,1961874.68279598,"MARGARET LN","1130be4d-a64f-4b70-90d9-2cbcc442e88d","95826"
